,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230
6670,,,,,,1652.0,7.0,,,,,,32.0,,,,,,,,124.0,155.0,,2.0,0.0,,,416.24,,,,,,,0.0,,,5702400.0,,,,,,0.0,,,,,,,,,,,,,6.269814,,,,,,,,18.0,,,,,,,3.0,86,21.0,,2764800.0,,0.0,,,75885.0,,20.0,,0.0,,,,,,,,,88047.0,,,,,,,,,,,,,,,32.0,,,32.0,118774.0,,,,,,515.0,,,,66.0,,8487.0,-24.0,,,,,,0.0,4965200.0,0.0,,,,,,1145.0,,,0.0,36.0,,,,,604800.0,,,,10538560.0,,,,,,,24.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0vimfo8zhV,RO12,,taul,1K8T,QQSE,3RqduRc,okUWEXgaYpMJ7,2rM8rQZ,,4Bat,9_Y1,6Kw9,VpdQ,6JmL,me75fM6ugJ,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,9cIQK5c,,11p4mKe,ctcs,cJvF,FzaX,WTKQrGj,oslk,r3L6Kfh,LM8l689qOp,,ELof,3Cy4,RAYp,F2FyR07IdsN7I,am7c,
11849,,,,,,756.0,7.0,,,,,,672.0,,,,,,,,144.0,180.0,,6.0,136.0,,,206.72,,,,,,,0.0,,,12588.0,,,,,,0.0,,,,,,,,,,,,,1.2822049999999998,,,,,,,,18.0,,,,,,,6.0,50,63.0,,1648608.0,,0.0,,,57463.5,,0.0,,6.0,,,,,,,,,59142.0,,,,,,,,,,,,,,,32.0,,,40.0,-64408.0,,,,,,505.0,,,,12.0,,27198.0,24.0,,,,,,0.0,446075.0,521008.0,,,,,,2550.0,,,0.0,0.0,,,,,905177.0,,,,2464768.0,,,,,,,18.0,,,349794.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,198.0,,,zcROj17IEC,RO12,,taul,1K8T,mAW3,mfjcTEF,k10MzgT,yP0gBMz,,caut,9_Y1,zfpA,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,eOZM7K9,,mAja5EA,FiwS,UYBR,FzaX,kogfGrO,oslk,uClRusu,LM8l689qOp,,ELof,7aLG,RAYp,F2FyR07IdsN7I,,
38386,,,,,,210.0,0.0,,,,,,0.0,,,,,,,,132.0,165.0,,0.0,48.0,,,220.08,,,,,,,5.0,,,6567600.0,,,,,,0.0,,,,,,,,,,,,,3.322794,,,,,,,,9.0,,,,,,,,24,0.0,,1382400.0,,0.0,,,225027.6,,35.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,16.0,1593604.0,,,,,,500.0,,,,84.0,,0.0,4.0,,,,,,8.0,1245975.0,967922.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,10421400.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1GdOj17ejg,RO12,,taul,1K8T,lK27,kJ1P82A,77iN0JezpF,,,SJ5r,9_Y1,zfpA,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,obly,cJvF,FzaX,Jptfql_,oslk,2wCqFbB,LM8l689qOp,,,7aLG,RAYp,F2FyR07IdsN7I,,
23951,,,,,,1155.0,7.0,,,,,,300.0,,,,,,,,168.0,210.0,,0.0,32.0,,,618.08,,,,,,,15.0,,,8682360.0,,,,,,0.0,,,,,,,,,,,,,5.261909999999999,,,,,,,,9.0,,,,,,,3.0,78,21.0,,2117664.0,,6.0,,,141166.2,,30.0,,0.0,,,,,,,,,34527.0,,,,,,,,,,,,,,,40.0,,,32.0,233671.6,,,,,,645.0,,,,120.0,,837.0,-26.0,,,,,,40.0,1725855.0,152380.0,,,,,,205.0,,,0.0,9.0,,,,,0.0,,,,10588760.0,,,,,,,16.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,zKnr4RXktW,RO12,,taul,1K8T,FgS1,cSPyOPj,R8MGBE0NRYesC,,,oAnL,9_Y1,jakt,09_Q,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,mAjcfkM,,,FzaX,urwOVQC,oslk,Am5OEra,LM8l689qOp,,,7FJQ,RAYp,F2FyR07IdsN7I,mj86,
11990,,,,,,889.0,14.0,,,,,,2760.0,,,,,,,,180.0,225.0,,2.0,80.0,,,166.56,,,,,,,0.0,,,3188292.0,,,,,,0.0,,,,,,,,,,,,,3.9594110000000002,,,,,,,,36.0,,,,,,,3.0,92,378.0,,2618312.0,,0.0,,,186080.7,,20.0,,6.0,,,,,,,,,2763.0,,,,,,,,,,,,,,,40.0,,,48.0,83082.4,,,,,,615.0,,,,60.0,,3672.0,,,,,,,0.0,3830050.0,1077258.0,,,,,,2505.0,,,0.0,18.0,,,,,191149.0,,,,10528400.0,,,,,,,24.0,,,1200642.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,kMJt0GoOh3,RO12,SEuy,taul,1K8T,487l,AA1duRc,TbQyCeZ21flwy,b5EcLAU,smXZ,t7tD,9_Y1,rGJy,VpdQ,Tkho,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,I1cdrMe,,beK4AFX,XZu1,UYBR,FzaX,9Udm94s,oslk,hxTaK89,LM8l689qOp,,kG3k,Qu4f,RAYp,F2FyR07IdsN7I,am7c,
13415,,,,,,2107.0,7.0,,,,,,380.0,,,,,,,,236.0,295.0,,6.0,112.0,,,504.16,,,,,,,15.0,,,5558508.0,,,,,,9.0,,,,,,,188266.4,,,,,,4.89703,,,,,,,,9.0,,,,,,,3.0,126,14.0,,205752.0,,12.0,,,9277.199,,20.0,,8.0,,,,,,,,,64929.0,,,,,,,,,,,,,,,56.0,,,112.0,-334736.4,,,,,,755.0,,,,72.0,,113247.0,-12.0,,,,,,96.0,914465.0,30782.0,,,,,,2180.0,,,0.0,18.0,,,,,17059.0,,,,5996920.0,,,,,,,22.0,,,23646.0,,,,,,,,,,2.0,,,,,,,,21.0,,,,,,,,210.0,,,xOXrjIQq3d,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,SEuy,taul,1K8T,0Xwj,YZKNj4_,va5QIdH,2qsTgbX,smXZ,o5H_,HLqf,RVjC,sJzTlal,Tkho,GjJ35utlTa_GNSvxxpb9ju,sBgB,,uKAI,Mtgm,DmYOBF5GfjJxb,,yS8e3DF,,beKR4Vi,TQqY,UYBR,FzaX,A8TF8u1,Al6ZaUT,aGuO9Vr,LM8l689qOp,,kG3k,FSa2,02N6s8f,iyHGyLCEkQ,,
2325,,,,,,959.0,21.0,,,,,,9520.0,,,,,,,,28.0,35.0,,0.0,8.0,,,347.12,,,,,,,0.0,,,11690340.0,,,,,,0.0,,,,,,,,,,,,,1.803461,,,,,,,,36.0,,,,,,,,78,1036.0,,0.0,,0.0,,,173044.8,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,0.0,219802.0,,,,,,945.0,,,,30.0,,39573.0,4.0,,,,,,0.0,0.0,2972.0,,,,,,3770.0,,,0.0,9.0,,,,,0.0,,,,9524960.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,252.0,,,vAsgUHXM47,RO12,SEuy,taul,1K8T,,IdTsTEF,ELRUn57,So28w8z,smXZ,EOBC,,8BBI,VpdQ,IYzP,me75fM6ugJ,,,uKAI,L84s,NhsEn4L,,QqcSvUh,,jawSWv6,RRN_,UYBR,FzaX,uSaAQQR,oslk,T3zvVNR,M_8D,,kG3k,453m,RAYp,F2FyR07IdsN7I,am7c,
39512,,,,,,161.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.68041,,,,,,,,9.0,,,,,,,,22,0.0,,0.0,,0.0,,,180220.8,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,75.0,,,,0.0,,0.0,-2.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,9.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,246.0,,,etYt0G8EIb,RO12,,taul,1K8T,wOc1,RZHR5DT,VKmQoSsVfi,,,IPFP,9_Y1,k13i,sJzTlal,zm5i,me75fM6ugJ,sBgB,,uKAI,Mtgm,NhsEn4L,,,,7WwSAlP,1exj,UYBR,FzaX,rLf8iqZ,oslk,bIUTy9x,jySVZNlOJy,,,fKCe,RAYp,F2FyR07IdsN7I,,
7268,,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,5.448409,,0.0,,,,,,,,,0.0,,,,,6,,5.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,-2681572.0,0.0,0.0,,,,,,,0.0,,,,-18.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,276.66,210.0,,,HXwt0G8EIb,RO12,,taul,1K8T,lK27,R9_FOiX,N4xbMThNdK,,,uoRB,9_Y1,k13i,,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAj3FSW,g2AX,UYBR,FzaX,IZED5lR,oslk,uVhHAKr,LM8l689qOp,4n2X,,fKCe,RAYp,F2FyR07IdsN7I,,
12966,,,,0.0,,,,,,,,,,,,,5.0,6.0,0.0,,,,,,,,,,,,,,,,,,467172.0,,,,,,,,,,,,,,,,,,,,2.639607,,,,,,,,,,,,,,,,8,,,,,,,,,3.0,,,,,,25.0,,,,,,,,,,,8.0,,0.0,,,,,0.0,,,,,,,1033480.0,,,,56.0,,,,,,,1736512.0,,4.0,8.0,35.0,,,,,,,269.08,,,0.0,,,,,,,30.0,,,,,854215.0,,6.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,791717.4,,,8.0,,,,,0.0,,,2639058.0,,,,,,,372.0,,r__I,Yn7t0Go8Lb,RO12,,taul,1K8T,j_M3,XX3vpGW,nQU2P_OLn0,,,N57V,9_Y1,rGJy,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,CWsm,UYBR,,n2dvEWW,oslk,xInqI2t,,,,Qu4f,RAYp,F2FyR07IdsN7I,,
6988,,,,,,1043.0,7.0,,,,,,3056.0,,,,,,,,360.0,450.0,,4.0,120.0,,,166.56,,,,,,,0.0,,,4224468.0,,,,,,0.0,,,,,,,,,,,,,4.022645,,,,,,,,9.0,,,,,,,,52,413.0,,920784.0,,0.0,,,145708.8,,65.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,48.0,-222892.0,,,,,,800.0,,,,120.0,,180.0,,,,,,,0.0,2137025.0,1348174.0,,,,,,3610.0,,,0.0,0.0,,,,,917560.0,,,,9549960.0,,,,,,,58.0,,,2626938.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,qXh9tYsdof,RO12,,taul,1K8T,lK27,9GJGgoz,UFIdC8I,G8r9TzZ,,CHuM,9_Y1,YULl,VpdQ,IYzP,Kxdu,kIsH,,uKAI,L84s,FMSzZ91zL2,,NO4eq8m,,TDcEYQ6,t1pb,cJvF,FzaX,Tvpip6Z,zCkv,hHJsvbM,jySVZNlOJy,,ELof,FSa2,6fzt,SbOd7O8ky1wGNxp0Arj0Xs,mj86,
33514,,,,,,1414.0,7.0,,,,,,636.0,,,,,,,,60.0,75.0,,0.0,0.0,,,266.24,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.372783999999999,,,,,,,,9.0,,,,,,,,76,7.0,,2096.0,,0.0,,,11861.97,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8.0,-1724356.0,,,,,,355.0,,,,0.0,,81558.0,-20.0,,,,,,0.0,86060.0,0.0,,,,,,3800.0,,,0.0,9.0,,,,,0.0,,,,70836.0,,,,,,,26.0,,,1410.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,216.0,,,Iskvyx875g,RO12,,taul,1K8T,487l,eDdCzkM,V6XUlxabJ4VaD,,,dt2W,9_Y1,3NyY,,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAjbk_S,ZZeJ,cJvF,FzaX,t9iOtFs,oslk,IDnz_Kt,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,am7c,
13713,,,,,,700.0,7.0,,,,,,140.0,,,,,,,,204.0,255.0,,14.0,184.0,,,166.56,,,,,,,0.0,,,1158.0,,,,,,0.0,,,,,,,,,,,,,0.97351,,,,,,,,9.0,,,,,,,3.0,136,147.0,,45600.0,,0.0,,,849.408,,15.0,,8.0,,,,,,,,,3672.0,,,,,,,,,,,,,,,88.0,,,72.0,-8000.56,,,,,,635.0,,,,6.0,,13041.0,6.0,,,,,,0.0,12035.0,11814.0,,,,,,155.0,,,0.0,9.0,,,,,29540.0,,,,63480.0,,,,,,,22.0,,,1296.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,378.0,,,AhzOj17IEC,2Knk1KF,,taul,1K8T,aD1X,E3lAQJk,Hz6CKEGgV0Vbb,YtL4_En,,vAN_,9_Y1,zfpA,09_Q,wMei,me75fM6ugJ,kIsH,,uKAI,L84s,h0lfDKh52u4GP,,VNszpgb,,IoI4mKe,I0hl,UYBR,FzaX,hNjm0jM,oslk,M7Q52Lp,LM8l689qOp,,ELof,7aLG,RAYp,55YFVY9,mj86,
7775,,,,,,840.0,0.0,,,,,,0.0,,,,,,,,176.0,220.0,,10.0,192.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.5366375,,,,,,,,9.0,,,,,,,,30,0.0,,635536.0,,0.0,,,24050.91,,0.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,56.0,145736.0,,,,,,560.0,,,,0.0,,567.0,6.0,,,,,,0.0,152750.0,264506.0,,,,,,0.0,,,0.0,0.0,,,,,639751.0,,,,1249992.0,,,,,,,10.0,,,421518.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,gOyvyx7ejg,RO12,,taul,1K8T,FgS1,cYcsKl9,hOpRIhsUSP,,,VVNl,9_Y1,RcM7,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,xS3O,cJvF,FzaX,sx5j5jp,oslk,BUAwEWL,LM8l689qOp,,,szEZ,RAYp,F2FyR07IdsN7I,,
37192,,,,,,805.0,7.0,,,,,,100.0,,,,,,,,132.0,165.0,,0.0,32.0,,,482.08,,,,,,,0.0,,,9521340.0,,,,,,0.0,,,,,,,,,,,,,3.594958,,,,,,,,9.0,,,,,,,,66,77.0,,344216.0,,0.0,,,217636.5,,40.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,8.0,160591.6,,,,,,505.0,,,,114.0,,57474.0,42.0,,,,,,0.0,352235.0,564334.0,,,,,,10.0,,,0.0,0.0,,,,,0.0,,,,10694920.0,,,,,,,2.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1fZWq6e2Rv,RO12,SEuy,taul,1K8T,JLbT,iMR_WUr,etM739XNbCmUu,AAYMeRm,smXZ,VBkQ,9_Y1,_xpN,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,ECVA5zZ,,NGZPqH0,FNzv,UYBR,FzaX,Oa93REx,oslk,j1EhgR7,M_8D,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,
10882,,,,,,329.0,0.0,,,,,,0.0,,,,,,,,140.0,175.0,,0.0,16.0,,,220.08,,,,,,,0.0,,,2593638.0,,,,,,0.0,,,,,,,,,,,,,0.37534709999999993,,,,,,,,9.0,,,,,,,3.0,20,0.0,,6152352.0,,0.0,,,196449.0,,5.0,,0.0,,,,,,,,,1458.0,,,,,,,,,,,,,,,32.0,,,72.0,151399.2,,,,,,530.0,,,,36.0,,0.0,4.0,,,,,,0.0,7201900.0,62058.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,10710560.0,,,,,,,34.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,51rt0G8rTN,RO12,,taul,1K8T,487l,ZtMq7Fq,7ONkRNQCK7,,,NvGS,9_Y1,k13i,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,WVOn,UYBR,FzaX,lbrVHK6,oslk,_sz_44J,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,
8020,,,,,,903.0,0.0,,,,,,0.0,,,,,,,,272.0,340.0,,8.0,240.0,,,200.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.489212,,,,,,,,9.0,,,,,,,,24,0.0,,246584.0,,0.0,,,10164.72,,5.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,72.0,-288318.4,,,,,,905.0,,,,0.0,,0.0,-18.0,,,,,,0.0,135700.0,359380.0,,,,,,0.0,,,0.0,0.0,,,,,245343.0,,,,1265428.0,,,,,,,38.0,,,453480.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8Iqt0G8rTN,RO12,,taul,1K8T,PbOJ,4rXn9NE,MypvvoIQqc,,,S3Zw,9_Y1,e7QV,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAjbk_S,ldXu,UYBR,FzaX,dqL8hdx,oslk,MnYAKIt,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,
32530,,,,,,4914.0,21.0,,,,,,144.0,,,,,,,,152.0,190.0,,0.0,40.0,,,255.76,,,,,,,0.0,,,3142386.0,,,,,,0.0,,,,,,,,,,,,,0.1480453,,,,,,,,36.0,,,,,,,9.0,32,35.0,,4608064.0,,0.0,,,26338.2,,15.0,,0.0,,,,,,,,,38322.0,,,,,,,,,,,,,,,32.0,,,56.0,285592.0,,,,,,1630.0,,,,54.0,,459.0,-18.0,,,,,,0.0,4756585.0,681770.0,,,,,,510.0,,,0.0,9.0,,,,,0.0,,,,10269560.0,,,,,,,28.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dTGmfo8zhV,RO12,,taul,1K8T,LloI,HPUhM2I,r83_sZi,,,pM6b,9_Y1,wGwL,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAjbk_S,bwXG,UYBR,FzaX,hP0Q2YB,oslk,ioNa5gA,LM8l689qOp,,,wX53,RAYp,F2FyR07IdsN7I,,
3615,,,,,,2471.0,7.0,,,,,,932.0,,,,,,,,224.0,280.0,,4.0,192.0,,,176.08,,,,,,,0.0,,,21864.0,,,,,,0.0,,,,,,,,,,,,,3.049348,,,,,,,,9.0,,,,,,,,76,147.0,,915192.0,,0.0,,,16102.05,,0.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,96.0,-116867.6,,,,,,1240.0,,,,18.0,,42912.0,38.0,,,,,,0.0,581600.0,317538.0,,,,,,410.0,,,0.0,18.0,,,,,232400.0,,,,1960696.0,,,,,,,20.0,,,582252.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,282.0,,,AhzOj17IEC,RO12,,CuXi4je,1K8T,aD1X,P_IFZs5,I1sqWRxUAv,qXbTH02,,nlOT,9_Y1,eQTr,09_Q,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,Np2IAPd,,XTbPUYD,GCH3,cJvF,FzaX,RnY8XLE,oslk,IBL2qo0,LM8l689qOp,,ELof,7aLG,RAYp,F2FyR07IdsN7I,am7c,
36113,,0.0,3207.0,,,,,,,,8.0,,,6.0,,,,,,,,,,,,,,,,,,,,0.0,,59596.0,,,,16.0,,,30.0,,,36.0,,,0.0,,,,,8.0,,107035.0,3.9630419999999997,,73996.56,,,,,,,,,189.0,,,,,6,,15.0,,,,,,,,,356.0,,,,,12.0,,,67375.0,,,155718.0,12.0,,,,,,,,225.0,150.0,,,,,,,,-2077920.0,419684.0,90.0,,,3.0,,,,0.0,,,,-18.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,110115.0,,,,,,,,6.0,,,,,,16.0,936369.0,15.0,,,,,12962.0,8.0,,,,111.84,,,,qFpmfo8zhV,RO12,,taul,1K8T,42Cy,ydJZ0LV,VqnbMThC8i,,,jbE4,9_Y1,gnEy,VpdQ,,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,Mtgm,CrNX,,,,kq0DA2O,1RVY,cJvF,wwPEXoilkr,P2Hj4bd,d0EEeJi,JcMQ1HV,LM8l689qOp,4n2X,,3Cy4,02N6s8f,F2FyR07IdsN7I,,
15241,,,,,,14.0,0.0,,,,,,0.0,,,,,,,,32.0,40.0,,2.0,8.0,,,88.48,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.5793629999999999,,,,,,,,9.0,,,,,,,,14,0.0,,1382400.0,,0.0,,,248554.8,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,16.0,-732300.0,,,,,,40.0,,,,0.0,,0.0,-10.0,,,,,,0.0,2123365.0,130680.0,,,,,,0.0,,,0.0,0.0,,,,,604800.0,,,,2651252.0,,,,,,,10.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,342.0,,,xOXrjIQq3d,RO12,,taul,1K8T,PbOJ,f_orkF8,o64y9zI,,,P9KQ,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxepZ,4a9J,UYBR,,tHIv48t,oslk,WCNAgOW,,,,FSa2,RAYp,F2FyR07IdsN7I,,
2351,,,,,,567.0,7.0,,,,,,260.0,,,,,,,,20.0,25.0,,0.0,0.0,,,186.64,,,,,,,0.0,,,3687810.0,,,,,,0.0,,,,,,,,,,,,,2.614398,,,,,,,,18.0,,,,,,,3.0,86,0.0,,9676800.0,,0.0,,,123736.8,,5.0,,0.0,,,,,,,,,621.0,,,,,,,,,,,,,,,16.0,,,16.0,-247988.4,,,,,,280.0,,,,12.0,,179145.0,,,,,,,0.0,0.0,0.0,,,,,,100.0,,,0.0,9.0,,,,,0.0,,,,8813520.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xearjIX0Db,RO12,SEuy,taul,1K8T,IvdZ,UpI8v8b,FoJylxy,jEcZCwe,smXZ,2Ueo,9_Y1,WIr3,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,cXburK7,,mAjbk_S,YD6S,UYBR,FzaX,bDfm94s,oslk,rBxAyXX,jySVZNlOJy,,kG3k,5Acm,RAYp,F2FyR07IdsN7I,am7c,
32102,,,,,,1288.0,0.0,,,,,,0.0,,,,,,,,272.0,340.0,,10.0,152.0,,,166.56,,,,,,,0.0,,,7770.0,,,,,,0.0,,,,,,,,,,,,,1.3375350000000001,,,,,,,,18.0,,,,,,,6.0,18,0.0,,217752.0,,0.0,,,8092.59,,0.0,,40.0,,,,,,,,,116184.0,,,,,,,,,,,,,,,120.0,,,120.0,-149931.2,,,,,,1600.0,,,,6.0,,0.0,4.0,,,,,,0.0,324175.0,180186.0,,,,,,0.0,,,0.0,0.0,,,,,208789.0,,,,961500.0,,,,,,,26.0,,,341598.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,210.0,,,CEaBcmz45j,RO12,,taul,1K8T,kNzO,0BLFAbb,P9HTde2,,,G7MT,9_Y1,KubS,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,RqEs,UYBR,FzaX,TPHDGHt,oslk,VuhHKhk,LM8l689qOp,,,Qcbd,RAYp,F2FyR07IdsN7I,,
4160,,,,,,77.0,0.0,,,,,,0.0,,,,,,,,68.0,85.0,,2.0,0.0,,,264.64,,,,,,,0.0,,,2992272.0,,,,,,0.0,,,,,,,,,,,,,1.43965,,,,,,,,9.0,,,,,,,3.0,12,0.0,,47800.0,,0.0,,,116925.0,,10.0,,0.0,,,,,,,,,2535.0,,,,,,,,,,,,,,,40.0,,,72.0,-636888.0,,,,,,85.0,,,,36.0,,0.0,,,,,,,16.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,11585.0,,,,2650300.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,14.0,,,,,,,,126.0,,,1nlTmBtueT,RO12,,taul,1K8T,0Xwj,kzrhhsj,MEOwBLDXsmsd2,,,MZaQ,HLqf,c2JP,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,L84s,CrNX,,,,y5FewfI,WmDX,cJvF,FzaX,hLKsA8M,d0EEeJi,U4qh4Ps,LM8l689qOp,,,rgKb,02N6s8f,F2FyR07IdsN7I,,
