Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,0
,,,,,84.0,0.0,,,,,,0.0,,,,,,,,36.0,45.0,,0.0,0.0,,,186.64,,,,,,,0.0,,,3406854.0,,,,,,0.0,,,,,,,,,,,,,2.995514,,,,,,,,9.0,,,,,,,,16,0.0,,706160.0,,0.0,,,347694.0,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,8.0,2366.428,,,,,,235.0,,,,12.0,,0.0,,,,,,,0.0,8619650.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,9944640.0,,,,,,,10.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1GdOj17ejg,RO12,,taul,1K8T,0Xwj,OJdRB4d,_03xtaMIkk68B,,,09Vp,HLqf,eQTr,VpdQ,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,mAja5EA,LT2b,cJvF,,Lu888FJ,oslk,uVOTzYj,,,,7aLG,RAYp,F2FyR07IdsN7I,,,-1
,,,,,4389.0,7.0,,,,,,100.0,,,,,,,,736.0,920.0,,36.0,304.0,,,289.12,,,,,,,0.0,,,4200108.0,,,,,,0.0,,,,,,,,,,,,,1.575304,,,,,,,,18.0,,,,,,,3.0,108,0.0,,1662176.0,,0.0,,,40335.3,,45.0,,30.0,,,,,,,,,16056.0,,,,,,,,,,,,,,,296.0,,,192.0,152950.4,,,,,,2575.0,,,,192.0,,35271.0,-22.0,,,,,,0.0,4449765.0,491596.0,,,,,,10.0,,,0.0,18.0,,,,,432306.0,,,,10568960.0,,,,,,,132.0,,,573546.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,Qu0TmBQZiT,2Knk1KF,SEuy,taul,1K8T,TyGl,Q9Rq8UC,1lFJzqR,ASfLQCc,smXZ,d07g,9_Y1,TjV7,VpdQ,Tkho,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,oE38ARf,,beK4AFX,ckPi,UYBR,FzaX,NRwYlW4,oslk,zwFAGfT,LM8l689qOp,,kG3k,FSa2,RAYp,55YFVY9,mj86,,-1
,,,,,861.0,7.0,,,,,,1540.0,,,,,,,,132.0,165.0,,0.0,24.0,,,320.4,,,,,,,0.0,,,314826.0,,,,,,0.0,,,,,,,,,,,,,2.6022220000000003,,,,,,,,18.0,,,,,,,,156,56.0,,4147200.0,,0.0,,,127145.7,,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,48.0,531532.0,,,,,,555.0,,,,12.0,,12852.0,6.0,,,,,,0.0,7115250.0,363462.0,,,,,,200.0,,,0.0,18.0,,,,,0.0,,,,9374960.0,,,,,,,38.0,,,256458.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1JGTmBQZiT,2Knk1KF,SEuy,taul,1K8T,4fje,fhk21Ss,FoJylxy,JVHLq1w,smXZ,4acy,9_Y1,TjV7,VpdQ,wMei,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,Ie_5MZs,,mm7QvdB,,XTbjhEX,u5UH,UYBR,FzaX,4UxGlow,zCkv,catzS2D,jySVZNlOJy,,kG3k,FSa2,ZI9m,TCU50_Yjmm6GIBZ0lL_,am7c,,-1
,,,,,693.0,7.0,,,,,,4344.0,,,,,,,,120.0,150.0,,0.0,0.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.0907930000000001,,,,,,,,9.0,,,,,,,3.0,38,105.0,,5529600.0,,0.0,,,225293.7,,0.0,,0.0,,,,,,,,,507702.0,,,,,,,,,,,,,,,32.0,,,64.0,55912.8,,,,,,340.0,,,,0.0,,32796.0,14.0,,,,,,0.0,9504000.0,0.0,,,,,,31460.0,,,0.0,9.0,,,,,0.0,,,,10368000.0,,,,,,,44.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Yn7t0Go8Lb,RO12,,taul,1K8T,X94c,8F4NGWG,Iibp4Nm3uQ,,,6UiV,9_Y1,MGOA,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,bHR7,UYBR,FzaX,J8TK3rj,oslk,6ZAHToS,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
,,,,,1827.0,7.0,,,,,,96.0,,,,,,,,428.0,535.0,,6.0,104.0,,,303.28,,,,,,,0.0,,,2506758.0,,,,,,0.0,,,,,,,,,,,,,5.941893,,,,,,,,9.0,,,,,,,3.0,34,21.0,,2059600.0,,0.0,,,68481.0,,70.0,,10.0,,,,,,,,,65142.0,,,,,,,,,,,,,,,88.0,,,80.0,82051.2,,,,,,1390.0,,,,216.0,,7056.0,-10.0,,,,,,0.0,3439225.0,1402324.0,,,,,,110.0,,,0.0,18.0,,,,,661458.0,,,,10007760.0,,,,,,,58.0,,,1490982.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8Fdr4RXXnK,RO12,,taul,1K8T,EzKK,mLYOTMK,7dpqHkbeHw,,,Phiv,9_Y1,TFSW,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kZJyVg2,uAgP,UYBR,FzaX,8_r18fN,oslk,6ZOocsg,LM8l689qOp,,,Xa3G,RAYp,F2FyR07IdsN7I,,,-1
,,,,,168.0,0.0,,,,,,0.0,,,,,,,,116.0,145.0,,0.0,0.0,,,266.88,,,,,,,0.0,,,7677360.0,,,,,,0.0,,,,,,,,,,,,,0.8827174000000001,,,,,,,,9.0,,,,,,,,24,0.0,,0.0,,3.0,,,150128.1,,40.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,0.0,-299678.4,,,,,,290.0,,,,90.0,,0.0,4.0,,,,,,8.0,1857745.0,0.0,,,,,,0.0,,,0.0,18.0,,,,,0.0,,,,9415840.0,,,,,,,10.0,,,69894.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,oBXrjIQq3d,RO12,,taul,1K8T,kNzO,TSdJUS7,AODgliu,,,VNjO,9_Y1,RVjC,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjRyYB,p8c0,UYBR,,81_vOIl,oslk,XEj7j0h,,,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
,,,,,840.0,14.0,,,,,,712.0,,,,,,,,224.0,280.0,,6.0,112.0,,,173.2,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.8077330000000003,,,,,,,,18.0,,,,,,,,60,147.0,,20072.0,,0.0,,,3735.99,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,56.0,17501.56,,,,,,880.0,,,,0.0,,4068.0,34.0,,,,,,0.0,210790.0,19376.0,,,,,,95.0,,,0.0,0.0,,,,,10325.0,,,,223612.0,,,,,,,64.0,,,9288.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,354.0,,,Yn7t0Go8Lb,RO12,,taul,1K8T,xgSF,EkMLmBg,JQFeOYK,3mxt0qI,,jI22,9_Y1,MGOA,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,OOaVsOG,,mAjgF8t,Jogw,UYBR,FzaX,kj7DFjT,oslk,9vQ9fPb,LM8l689qOp,,ELof,Qu4f,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,455.0,0.0,,,,,,0.0,,,,,,,,148.0,185.0,,2.0,32.0,,,246.32,,,,,,,0.0,,,7029060.0,,,,,,0.0,,,,,,,,,,,,,0.5703909,,,,,,,,9.0,,,,,,,3.0,22,0.0,,1382400.0,,0.0,,,169295.4,,25.0,,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,32.0,,,16.0,801460.0,,,,,,705.0,,,,102.0,,0.0,-24.0,,,,,,0.0,2233660.0,276852.0,,,,,,0.0,,,0.0,9.0,,,,,604800.0,,,,10137040.0,,,,,,,14.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,75lq9ayfAo,RO12,,taul,1K8T,lK27,GUg04mC,VxuX5zo5nA,,,d8PQ,9_Y1,AKLO,sJzTlal,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,uZLOAni,byLP,UYBR,FzaX,6g5Ojel,oslk,UbjqFbB,LM8l689qOp,,,TNEC,RAYp,F2FyR07IdsN7I,,,1
,,,,,2835.0,7.0,,,,,,2952.0,,,,,,,,424.0,530.0,,20.0,128.0,,,133.12,,,,,,,0.0,,,6642.0,,,,,,0.0,,,,,,,,,,,,,4.821619999999999,,,,,,,,27.0,,,,,,,3.0,84,112.0,,358296.0,,0.0,,,5642.79,,0.0,,18.0,,,,,,,,,15255.0,,,,,,,,,,,,,,,104.0,,,168.0,-59075.6,,,,,,1720.0,,,,12.0,,3735.0,-30.0,,,,,,0.0,345430.0,47308.0,,,,,,200.0,,,0.0,0.0,,,,,109746.0,,,,639304.0,,,,,,,116.0,,,127152.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dRarjIK12c,RO12,SEuy,taul,1K8T,pGTb,GQpDIoU,VKmQoSsVfi,a4xRI7i,smXZ,Zz8p,9_Y1,7WNq,09_Q,sYC_,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,OUUb0QY,,kZJigPo,QBA_,UYBR,FzaX,hP0zI6a,d0EEeJi,ZI_3JxW,LM8l689qOp,,kG3k,WqMG,nIGXDli,F2FyR07IdsN7I,am7c,,-1
,,,,,931.0,7.0,,,,,,676.0,,,,,,,,188.0,235.0,,2.0,56.0,,,256.24,,,,,,,0.0,,,3878334.0,,,,,,0.0,,,,,,,,,,,,,5.156804,,,,,,,,18.0,,,,,,,3.0,56,224.0,,1197888.0,,0.0,,,91436.7,,40.0,,6.0,,,,,,,,,49368.0,,,,,,,,,,,,,,,40.0,,,16.0,201614.8,,,,,,795.0,,,,72.0,,5976.0,-20.0,,,,,,0.0,3427980.0,609564.0,,,,,,2910.0,,,0.0,18.0,,,,,554449.0,,,,10100640.0,,,,,,,30.0,,,1326198.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,288.0,,,KXMgUH7IEC,RO12,,taul,1K8T,TyGl,wXmANjt,Hz6CKEGgVigq3,OPVZ10RTav,,dHEC,9_Y1,bJXB,09_Q,hAFG,me75fM6ugJ,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,rwKKc40ocx,,XTbPUYD,uLAzAUV,cJvF,FzaX,ClzmFX7,oslk,PCW5Ui8,jySVZNlOJy,,ELof,w_Ub,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,1904.0,7.0,,,,,,92.0,,,,,,,,340.0,425.0,,6.0,136.0,,,202.48,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.123051,,,,,,,,9.0,,,,,,,,56,14.0,,377976.0,,0.0,,,5009.7,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,240.0,13557.0,,,,,,930.0,,,,0.0,,47556.0,32.0,,,,,,0.0,371700.0,36334.0,,,,,,990.0,,,0.0,0.0,,,,,25515.0,,,,591528.0,,,,,,,70.0,,,48768.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,264.0,,,HAoOj1KXzC,RO12,,taul,1K8T,0Y9G,lCphli9,nQUHwvhjS_,EvCB8W7,,usC9,9_Y1,ID5l,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,A0piITa,,mAjbk_S,kVT6,cJvF,FzaX,MVOAHgk,oslk,gkfqCcD,LM8l689qOp,,ELof,kwS7,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,735.0,7.0,,,,,,64.0,,,,,,,,212.0,265.0,,2.0,48.0,,,166.56,,,,,,,0.0,,,52068.0,,,,,,0.0,,,,,,,,,,,,,4.589618,,,,,,,,9.0,,,,,,,,76,0.0,,1432448.0,,0.0,,,55140.6,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,96.0,240502.0,,,,,,645.0,,,,24.0,,11052.0,-28.0,,,,,,0.0,1874170.0,96550.0,,,,,,930.0,,,0.0,0.0,,,,,175490.0,,,,2479368.0,,,,,,,60.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,oBXTmBtFkL,RO12,SEuy,taul,1K8T,487l,jfP4Shd,ueqkVhP,LrXwpcP,smXZ,RryB,9_Y1,c2JP,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,kIWf7ao,,TDcECyH,gNnS,cJvF,FzaX,yBuQKBt,oslk,XQvKSaP,LM8l689qOp,,xG3x,rgKb,RAYp,F2FyR07IdsN7I,,,-1
,,,,,1617.0,7.0,,,,,,2528.0,,,,,,,,140.0,175.0,,4.0,64.0,,,407.36,,,,,,,5.0,,,796530.0,,,,,,0.0,,,,,,,,,,,,,5.265114,,,,,,,,9.0,,,,,,,3.0,142,329.0,,4147200.0,,0.0,,,94260.59,,0.0,,4.0,,,,,,,,,21477.0,,,,,,,,,,,,,,,32.0,,,48.0,92675.2,,,,,,550.0,,,,12.0,,2565.0,-22.0,,,,,,8.0,6515500.0,952086.0,,,,,,485.0,,,0.0,18.0,,,,,1209600.0,,,,10412400.0,,,,,,,34.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,300.0,,,DHerjIKQ76,2Knk1KF,SEuy,taul,1K8T,TyGl,kS7yoBp,ELqaUgs,8Op66N4,smXZ,Niz0,9_Y1,7WNq,09_Q,hAFG,me75fM6ugJ,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,j3usb3x,,XTbPUYD,Ohac,UYBR,FzaX,3vmoOXS,oslk,wg_DmEs,LM8l689qOp,,kG3k,WqMG,RAYp,55YFVY9,mj86,,-1
,,,,,238.0,0.0,,,,,,0.0,,,,,,,,192.0,240.0,,4.0,96.0,,,186.64,,,,,,,0.0,,,73020.0,,,,,,0.0,,,,,,,,,,,,,2.3065580000000003,,,,,,,,9.0,,,,,,,3.0,20,0.0,,2058168.0,,0.0,,,65712.3,,15.0,,4.0,,,,,,,,,241377.0,,,,,,,,,,,,,,,32.0,,,64.0,338806.8,,,,,,655.0,,,,24.0,,0.0,4.0,,,,,,0.0,2404935.0,619580.0,,,,,,0.0,,,0.0,9.0,,,,,673736.0,,,,4417720.0,,,,,,,38.0,,,224076.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,oBXTmBtFkL,RO12,,taul,1K8T,487l,77f44U8,UFIdC8I,,,SOkz,9_Y1,C6Eu,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,qLRt,UYBR,FzaX,tzp8jNM,oslk,5nQ7A2G,LM8l689qOp,,,rgKb,RAYp,F2FyR07IdsN7I,,,-1
,,,,,203.0,0.0,,,,,,0.0,,,,,,,,12.0,15.0,,2.0,0.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.487289,,,,,,,,9.0,,,,,,,3.0,20,0.0,,0.0,,0.0,,,153841.5,,0.0,,2.0,,,,,,,,,471.0,,,,,,,,,,,,,,,8.0,,,0.0,-1424444.0,,,,,,285.0,,,,0.0,,0.0,,,,,,,0.0,821195.0,0.0,,,,,,0.0,,,0.0,9.0,,,,,28266.0,,,,673108.0,,,,,,,4.0,,,24228.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,216.0,,,m9SrEy7Rm6,RO12,,taul,1K8T,YFAj,AKGnmrh,Mfz5eDBDdD,,,Zq7y,9_Y1,H9GL,sJzTlal,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,85A4,cJvF,,9Z9fc8E,oslk,GDJEVJ2,,,,Aoh3,RAYp,F2FyR07IdsN7I,,,-1
,,,,,3472.0,21.0,,,,,,796.0,,,,,,,,192.0,240.0,,0.0,80.0,,,240.56,,,,,,,0.0,,,2047038.0,,,,,,0.0,,,,,,,,,,,,,5.036103,,,,,,,,36.0,,,,,,,3.0,40,1008.0,,0.0,,0.0,,,19962.57,,30.0,,10.0,,,,,,,,,0.0,,,,,,,,,,,,,,,40.0,,,0.0,212854.4,,,,,,1075.0,,,,84.0,,4563.0,,,,,,,0.0,663075.0,953324.0,,,,,,205.0,,,0.0,9.0,,,,,0.0,,,,6003920.0,,,,,,,26.0,,,1551792.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,O8Zr4Rdc_a,RO12,,taul,1K8T,0Xwj,fLzCyD5,nsm3mJQCE7Klx,,,DoK8,F3hy,em8I,VpdQ,Tkho,me75fM6ugJ,kIsH,,g5HH,L84s,NhsEn4L,,,,TDc4Td_,AMFx,cJvF,FzaX,yO79OJS,oslk,uBooG9v,jySVZNlOJy,,,me1d,RAYp,F2FyR07IdsN7I,,,-1
,,,,,532.0,7.0,,,,,,3460.0,,,,,,,,96.0,120.0,,0.0,24.0,,,367.2,,,,,,,10.0,,,2680770.0,,,,,,0.0,,,,,,,,,,,,,0.91348,,,,,,,,9.0,,,,,,,3.0,122,196.0,,1948440.0,,0.0,,,200695.8,,5.0,,6.0,,,,,,,,,144.0,,,,,,,,,,,,,,,32.0,,,24.0,-493148.0,,,,,,425.0,,,,36.0,,195498.0,-24.0,,,,,,16.0,3060225.0,477966.0,,,,,,6420.0,,,0.0,45.0,,,,,0.0,,,,7161320.0,,,,,,,16.0,,,1037088.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,372.0,,,DQlgUH7IEC,2Knk1KF,SEuy,taul,1K8T,JLbT,QDYng1z,3cOC7qZ,azLA7hk,smXZ,umg2,9_Y1,m_h1,VpdQ,giwq,me75fM6ugJ,kIsH,,uKAI,Mtgm,h0lfDKh52u4GP,,PqUAz2G,,IoI4mKe,8JTE,UYBR,AU8_WTd,CWez3cs,oslk,_8W0zM1,jySVZNlOJy,,kG3k,WqMG,RAYp,55YFVY9,,,-1
,,,,,2212.0,14.0,,,,,,584.0,,,,,,,,320.0,400.0,,6.0,64.0,,,440.56,,,,,,,5.0,,,1924890.0,,,,,,0.0,,,,,,,,,,,,,3.175176,,,,,,,,45.0,,,,,,,12.0,38,931.0,,3236616.0,,0.0,,,73844.09,,80.0,,8.0,,,,,,,,,15669.0,,,,,,,,,,,,,,,144.0,,,88.0,152081.6,,,,,,1035.0,,,,120.0,,23211.0,14.0,,,,,,8.0,6842650.0,433796.0,,,,,,395.0,,,0.0,18.0,,,,,1558676.0,,,,10358120.0,,,,,,,42.0,,,920694.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,354.0,,,oyGrjIXt5a,RO12,,taul,1K8T,TyGl,3ZjbFkF,_jTP8ioIlJ,,,S5Mt,9_Y1,VILw,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,t3IY,cJvF,FzaX,eTk1UQz,oslk,sd7w991,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,-1
,,,,,840.0,7.0,,,,,,148.0,,,,,,,,128.0,160.0,,0.0,8.0,,,278.08,,,,,,,0.0,,,7588380.0,,,,,,0.0,,,,,,,,,,,,,5.020722,,,,,,,,9.0,,,,,,,,44,14.0,,2764800.0,,0.0,,,225394.8,,20.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,32.0,212904.0,,,,,,495.0,,,,90.0,,51012.0,,,,,,,0.0,3304710.0,84676.0,,,,,,1565.0,,,0.0,9.0,,,,,0.0,,,,10636880.0,,,,,,,16.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,zKnr4RXktW,RO12,,taul,1K8T,lK27,4M5uMXJ,CbcWkL1DRg48F,,,S0AX,9_Y1,5euo,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,qZh0,UYBR,qxDb,IvCOZ4E,oslk,FjXRDbC,LM8l689qOp,,,7FJQ,RAYp,F2FyR07IdsN7I,,,-1
,,,,,686.0,0.0,,,,,,0.0,,,,,,,,324.0,405.0,,2.0,176.0,,,220.08,,,,,,,0.0,,,5170806.0,,,,,,0.0,,,,,,,,,,,,,4.796411,,,,,,,,18.0,,,,,,,6.0,24,0.0,,988384.0,,0.0,,,132259.2,,40.0,,12.0,,,,,,,,,47460.0,,,,,,,,,,,,,,,72.0,,,24.0,123492.8,,,,,,1100.0,,,,114.0,,0.0,4.0,,,,,,0.0,2082465.0,1020268.0,,,,,,0.0,,,0.0,9.0,,,,,108983.0,,,,10490760.0,,,,,,,46.0,,,839988.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,DHerjIKQ76,RO12,,taul,1K8T,YVv3,3fI4jEC,692Ejhr,,,da5V,9_Y1,7WNq,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,2D0a,cJvF,FzaX,pHXYlW4,oslk,wYv2Oqu,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,,-1
,,,,,903.0,7.0,,,,,,216.0,,,,,,,,148.0,185.0,,2.0,56.0,,,253.52,,,,,,,0.0,,,3969834.0,,,,,,0.0,,,,,,,,,,,,,2.511002,,,,,,,,9.0,,,,,,,3.0,60,105.0,,2534472.0,,0.0,,,149254.8,,15.0,,4.0,,,,,,,,,142491.0,,,,,,,,,,,,,,,32.0,,,32.0,354924.0,,,,,,535.0,,,,60.0,,82017.0,30.0,,,,,,0.0,4264780.0,844856.0,,,,,,3515.0,,,0.0,36.0,,,,,554414.0,,,,10301240.0,,,,,,,22.0,,,950424.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,crIt0Go8Lb,RO12,,taul,1K8T,wGW5,1ucARMl,GHfL3MpXAX,QK2Guz8,,uAJr,9_Y1,YePk,VpdQ,kxE9,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,4BqoELO,,XTbPUYD,X60x,cJvF,FzaX,QkcOZ4E,oslk,KOqA9vx,LM8l689qOp,,ELof,Qu4f,RAYp,F2FyR07IdsN7I,am7c,,-1
,,,,,1232.0,7.0,,,,,,212.0,,,,,,,,128.0,160.0,,0.0,8.0,,,220.08,,,,,,,0.0,,,6220800.0,,,,,,0.0,,,,,,,,,,,,,5.097629,,,,,,,,9.0,,,,,,,3.0,50,21.0,,2764808.0,,0.0,,,99378.0,,20.0,,0.0,,,,,,,,,79134.0,,,,,,,,,,,,,,,32.0,,,32.0,170418.4,,,,,,490.0,,,,72.0,,34344.0,26.0,,,,,,0.0,4115455.0,172800.0,,,,,,1890.0,,,0.0,9.0,,,,,0.0,,,,10549960.0,,,,,,,22.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,py5gUH7ejg,RO12,,taul,1K8T,TyGl,0BLl1hh,17VONbZnA2St0atz,AIQZUPC,,1SYc,9_Y1,m_h1,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,SY2VzFD,,kq0n8Bj,,,FzaX,5KqRJnY,oslk,ULmURQu,LM8l689qOp,,ELof,WqMG,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,259.0,0.0,,,,,,0.0,,,,,,,,44.0,55.0,,0.0,16.0,,,234.64,,,,,,,0.0,,,7259520.0,,,,,,0.0,,,,,,,,,,,,,0.1888485,,,,,,,,9.0,,,,,,,,22,0.0,,73208.0,,0.0,,,255260.1,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8.0,335974.4,,,,,,420.0,,,,30.0,,0.0,-2.0,,,,,,0.0,7395350.0,1024096.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,12840760.0,,,,,,,6.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1qmr4RQxul,RO12,,taul,1K8T,JLbT,jJ_lbGp,Gai9lEF2Fr,,,RTc9,9_Y1,z5Ry,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwuNea,BXUS,UYBR,,PqGY_02,oslk,FnxQQMs,,,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
,,,,,749.0,7.0,,,,,,2660.0,,,,,,,,92.0,115.0,,0.0,8.0,,,233.44,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.299723,,,,,,,,9.0,,,,,,,3.0,154,42.0,,12760.0,,0.0,,,14268.9,,0.0,,4.0,,,,,,,,,27732.0,,,,,,,,,,,,,,,0.0,,,16.0,-194583.6,,,,,,255.0,,,,0.0,,24651.0,,,,,,,0.0,198670.0,11772.0,,,,,,1270.0,,,0.0,18.0,,,,,0.0,,,,195720.0,,,,,,,36.0,,,10290.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,474.0,,,8Knvyx875g,2Knk1KF,SEuy,taul,1K8T,kNzO,rXH4Eny,_jTP8ioIlJ,68CHeY1,smXZ,PFwG,9_Y1,MBhA,VpdQ,haYg,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,auLz4qN,,XTbPUYD,D_Jh,UYBR,FzaX,MgW0FxM,oslk,yktAIRG,LM8l689qOp,,kG3k,WqMG,RAYp,TCU50_Yjmm6GIBZ0lL_,mj86,,-1
